product_id,product_category_english,product_category_portuguese,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_photos_qty,product_description_length,product_name_length,product_volume_cm3,product_size_tier,product_weight_tier,missing_photos_flag,missing_description_flag
6b017e0d95d8765a6f2bed3bc272c61e,fashion underwear beach,fashion underwear e moda praia,250.00,36.00,4.00,20.00,1,422,39,2880.00,Small,Medium,0,0
6d14f72afff32795290f2df6507f063c,luggage accessories,malas acessorios,2300.00,84.00,14.00,20.00,3,413,59,23520.00,Large,Heavy,0,0
75b433ca888fe027b18dfac89a284667,electronics,eletronicos,1350.00,33.00,12.00,26.00,1,374,37,10296.00,Medium,Heavy,0,0
9aa70106d14b83c7ad033592870b2b30,housewares,utilidades domesticas,530.00,17.00,20.00,20.00,3,388,22,6800.00,Medium,Medium,0,0
42fe4aefc7e8a45dd96a59af81dd3fef,auto,automotivo,1300.00,20.00,20.00,20.00,1,162,59,8000.00,Medium,Heavy,0,0
a04cf12934a318be6550b1aeab938bf2,fashion shoes,fashion calcados,4000.00,57.00,14.00,36.00,5,605,59,28728.00,Large,Heavy,0,0
224703229a7c966a5b191651e1561be2,sports leisure,esporte lazer,8150.00,20.00,20.00,20.00,4,234,52,8000.00,Medium,Very Heavy,0,0
43724b27731595d954e911f443fb1cc4,construction tools construction,construcao ferramentas construcao,2200.00,16.00,2.00,11.00,1,272,57,352.00,Extra Small,Heavy,0,0
b29ca3d3127057c43ef4b364bbe360ea,health beauty,beleza saude,1150.00,20.00,25.00,20.00,1,1029,55,10000.00,Medium,Heavy,0,0
5e21d5cab5d33e770d8150a4ee6117db,watches gifts,relogios presentes,200.00,16.00,2.00,11.00,4,312,60,352.00,Extra Small,Medium,0,0
55610b8b7d48294e69fc23f513dfbe98,furniture decor,moveis decoracao,400.00,16.00,20.00,16.00,3,1068,60,5120.00,Medium,Medium,0,0
68bfdbfe84f03af17733b10362f10020,furniture decor,moveis decoracao,600.00,29.00,12.00,23.00,4,244,63,8004.00,Medium,Medium,0,0
5fb61f482620cb672f5e586bb132eae9,uncategorised,uncategorised,300.00,35.00,7.00,12.00,0,0,0,2940.00,Small,Medium,1,1
a5bc1334f1762ce0a844f3f694dc08e1,bed bath table,cama mesa banho,1200.00,16.00,10.00,16.00,1,645,48,2560.00,Small,Heavy,0,0
701ff123e9085dcc9c2f833efded6374,cool stuff,cool stuff,10664.00,61.00,63.00,35.00,5,268,50,134505.00,Extra Large,Very Heavy,0,0
73b499a2f5002c0a2158a478cc5a096c,housewares,utilidades domesticas,1800.00,50.00,12.00,36.00,2,2148,43,21600.00,Large,Heavy,0,0
42f14eda412436b96cde4f4025ed5f25,sports leisure,esporte lazer,500.00,16.00,2.00,11.00,3,154,47,352.00,Extra Small,Medium,0,0
47969dd948e918289f809be899ddfb4c,stationery,papelaria,258.00,19.00,12.00,19.00,1,501,48,4332.00,Small,Medium,0,0
446295cf6f689d4db477145815362608,stationery,papelaria,1400.00,16.00,44.00,37.00,1,209,59,26048.00,Large,Heavy,0,0
280c05c66173c2b377f3e449e33abc6d,toys,brinquedos,400.00,35.00,7.00,35.00,1,640,59,8575.00,Medium,Medium,0,0
4a96de21ccfb22ebe1c56992acbbd7fc,air conditioning,climatizacao,1300.00,30.00,10.00,30.00,5,655,58,9000.00,Medium,Heavy,0,0
c45a1de8cdb00af9ba1f3c097561b77a,bed bath table,cama mesa banho,1000.00,30.00,10.00,25.00,2,315,55,7500.00,Medium,Heavy,0,0
1b37262ebd1307a6c9aab9aca8584e76,pet shop,pet shop,1300.00,30.00,10.00,18.00,3,1290,52,5400.00,Medium,Heavy,0,0
04869307f7e7dc5b07f1d83406ade1e5,toys,brinquedos,3305.00,38.00,36.00,19.00,2,443,58,25992.00,Large,Heavy,0,0
8bb6ace4cf2411747ea1cfecad5a458d,baby,bebes,6000.00,75.00,15.00,50.00,2,224,55,56250.00,Extra Large,Very Heavy,0,0
21db47f6493b06e8e7fc562ec9890e77,computers accessories,informatica acessorios,300.00,35.00,5.00,25.00,4,281,50,4375.00,Small,Medium,0,0
f4d705aa95ccca448e5b0deb6e5290ba,bed bath table,cama mesa banho,250.00,20.00,2.00,15.00,1,74,57,600.00,Extra Small,Medium,0,0
bbaef2eadf31fe3ea6702077398be06c,perfumery,perfumaria,400.00,18.00,11.00,11.00,2,1003,45,2178.00,Small,Medium,0,0
3fc3d637781e5d185455013606a6e2cd,electronics,eletronicos,250.00,16.00,10.00,30.00,1,1274,32,4800.00,Small,Medium,0,0
21d325f98c6505a72b1bcf363f3d3f88,toys,brinquedos,1250.00,29.00,19.00,22.00,2,1532,57,12122.00,Medium,Heavy,0,0
f6691c7e7a0c12d28003c97608dfe605,fashion male clothing,fashion roupa masculina,950.00,40.00,6.00,40.00,2,1026,47,9600.00,Medium,Medium,0,0
c615805546392ec3b8a20c6590c4d400,pet shop,pet shop,2000.00,30.00,34.00,17.00,6,261,54,17340.00,Large,Heavy,0,0
6e9c52b407fea24064f7ab2b144fbf8c,baby,bebes,13575.00,71.00,81.00,44.00,7,1395,56,253044.00,Extra Large,Very Heavy,0,0
e07f6e9343cad06f34d0a7a09eeac4d7,health beauty,beleza saude,667.00,17.00,16.00,16.00,1,537,60,4352.00,Small,Medium,0,0
80fc21f90a43fdcfc623f11f5457db10,watches gifts,relogios presentes,267.00,17.00,11.00,12.00,2,457,55,2244.00,Small,Medium,0,0
9cafef108028ea326352e901a8b729a7,bed bath table,cama mesa banho,1750.00,45.00,20.00,40.00,2,609,60,36000.00,Large,Heavy,0,0
dd783a33bc94bef9c728611320d559e7,health beauty,beleza saude,150.00,16.00,12.00,11.00,1,1113,52,2112.00,Small,Light,0,0
ec019a7e1feb42072e2a07b6317c7edb,toys,brinquedos,10550.00,65.00,7.00,45.00,1,135,48,20475.00,Large,Very Heavy,0,0
20424e1f503b9ceeeee60b717b11ec36,housewares,utilidades domesticas,1725.00,100.00,35.00,16.00,1,1298,57,56000.00,Extra Large,Heavy,0,0
795ed173180b101b114960e572d2181f,luggage accessories,malas acessorios,700.00,45.00,10.00,31.00,1,215,43,13950.00,Medium,Medium,0,0
40a75445dcf4958b8c9b3dac6898094b,sports leisure,esporte lazer,400.00,34.00,16.00,16.00,1,1318,29,8704.00,Medium,Medium,0,0
fff0a542c3c62682f23305214eaeaa24,stationery,papelaria,300.00,30.00,10.00,20.00,3,146,23,6000.00,Medium,Medium,0,0
21419fbb5e6e21591c1dc83cb75aec07,home construction,casa construcao,5850.00,60.00,25.00,25.00,1,1582,59,37500.00,Large,Very Heavy,0,0
d801448d8cf48fd15a66dc8779d47241,watches gifts,relogios presentes,267.00,17.00,11.00,13.00,1,687,47,2431.00,Small,Medium,0,0
d1fbb5683c8e93f314d0f2bf40d07761,bed bath table,cama mesa banho,1500.00,39.00,12.00,25.00,2,155,53,11700.00,Medium,Heavy,0,0
4e7f36f28c51e114a343625b628dd429,cool stuff,cool stuff,400.00,24.00,16.00,14.00,1,727,42,5376.00,Medium,Medium,0,0
58bef3ad35aed45b92cf03510e6cf5ce,sports leisure,esporte lazer,1300.00,31.00,32.00,31.00,1,3830,54,30752.00,Large,Heavy,0,0
532d7f19b8005e415f5b98a1cf4a8690,housewares,utilidades domesticas,400.00,16.00,10.00,14.00,1,172,58,2240.00,Small,Medium,0,0
aedb7e30007f6051c5b3f97156b0848a,art,artes,150.00,25.00,2.00,19.00,1,195,32,950.00,Extra Small,Light,0,0
c752f2bc46ad4b389290cf5828a1db62,health beauty,beleza saude,650.00,25.00,13.00,14.00,1,654,40,4550.00,Small,Medium,0,0
7207700449f2433076d70a5b1c004eb4,consoles games,consoles games,706.00,32.00,8.00,38.00,1,421,44,9728.00,Medium,Medium,0,0
582dfc3697c5f834a5ddf28460ba9222,fashion bags accessories,fashion bolsas e acessorios,300.00,25.00,10.00,25.00,1,251,59,6250.00,Medium,Medium,0,0
54910b8287ecea5f93a008ebfa94a15c,bed bath table,cama mesa banho,4850.00,75.00,5.00,50.00,1,242,41,18750.00,Large,Heavy,0,0
ecaae002060173ec59f5b168cbd55d70,auto,automotivo,825.00,20.00,24.00,15.00,1,1741,51,7200.00,Medium,Medium,0,0
9e48435521202c8795e21ac42efcc761,computers accessories,informatica acessorios,600.00,46.00,3.00,15.00,1,432,31,2070.00,Small,Medium,0,0
f46c384460008df0071849d01b39834f,sports leisure,esporte lazer,700.00,23.00,9.00,11.00,2,527,53,2277.00,Small,Medium,0,0
4fe53f6c123977ffa0dda91a2962c9e8,furniture decor,moveis decoracao,300.00,40.00,10.00,27.00,1,1442,51,10800.00,Medium,Medium,0,0
7aeb83cae61b0e94e6426cba2598ad9e,housewares,utilidades domesticas,1270.00,17.00,14.00,17.00,2,471,55,4046.00,Small,Heavy,0,0
3fc23ad64a8ee1f1451c8c44932c5d22,costruction tools tools,construcao ferramentas ferramentas,450.00,20.00,2.00,11.00,1,338,40,440.00,Extra Small,Medium,0,0
e10758160da97891c2fdcbc35f0f031d,uncategorised,uncategorised,2200.00,16.00,2.00,11.00,0,0,0,352.00,Extra Small,Heavy,1,1
dccef777bc505f2eca720502c209988d,home appliances,eletrodomesticos,150.00,18.00,8.00,13.00,1,173,56,1872.00,Small,Light,0,0
b6be875acca0b4862cae6479c5d9e6fa,garden tools,ferramentas jardim,200.00,16.00,3.00,11.00,1,192,49,528.00,Extra Small,Medium,0,0
84e1b9c6ba2ed178bd217097b41f1251,kitchen dining laundry garden furniture,moveis cozinha area de servico jantar e jardim,10893.00,33.00,88.00,44.00,1,859,50,127776.00,Extra Large,Very Heavy,0,0
93c285dad77a797cf2193ead6afbe107,housewares,utilidades domesticas,1800.00,25.00,7.00,20.00,1,524,53,3500.00,Small,Heavy,0,0
1ba7948f3aa31cdaf78a4885f3c5385a,toys,brinquedos,1220.00,20.00,33.00,22.00,2,566,29,14520.00,Medium,Heavy,0,0
6a61a5d77a8571a0646e8c0f75f572f4,health beauty,beleza saude,360.00,30.00,19.00,22.00,6,1368,53,12540.00,Medium,Medium,0,0
0e40b1ed4cfd3da1962ec91913e54ba8,electronics,eletronicos,175.00,22.00,11.00,15.00,1,424,52,3630.00,Small,Light,0,0
2de8789bf8abcd2f6c7866f9429b1986,pet shop,pet shop,1900.00,50.00,13.00,70.00,1,852,50,45500.00,Large,Heavy,0,0
d394d30215872be4cda2c67c1ce5b981,sports leisure,esporte lazer,250.00,20.00,20.00,20.00,5,621,37,8000.00,Medium,Medium,0,0
9181a16945ef449aa81212d5139945ec,baby,bebes,6950.00,85.00,11.00,50.00,3,1261,58,46750.00,Large,Very Heavy,0,0
b166907a5770631b7deedd0891b1b7ab,housewares,utilidades domesticas,1100.00,55.00,5.00,40.00,1,1094,57,11000.00,Medium,Heavy,0,0
302a19dacdbb5ed2f74f9dee8126ef79,baby,bebes,300.00,17.00,7.00,24.00,5,882,64,2856.00,Small,Medium,0,0
1fb2c1a0d7f863e0644077cb5d8f80df,office furniture,moveis escritorio,16500.00,58.00,28.00,58.00,1,2261,41,94192.00,Extra Large,Very Heavy,0,0
0a17941f41b99d2f070fab54b458a4a4,luggage accessories,malas acessorios,300.00,16.00,23.00,19.00,1,453,28,6992.00,Medium,Medium,0,0
98190f6a2c3253d07ca86525bb238162,electronics,eletronicos,1836.00,61.00,6.00,24.00,1,813,25,8784.00,Medium,Heavy,0,0
a18a23a783fb7576a8f0f6fbc2ae2b58,health beauty,beleza saude,175.00,18.00,22.00,16.00,1,822,59,6336.00,Medium,Light,0,0
e2c3ed9aaddfd2312a6a5fe9b3ddadd3,toys,brinquedos,675.00,22.00,24.00,21.00,1,579,53,11088.00,Medium,Medium,0,0
71c808620fa8dafbe6cd6c638cc67567,sports leisure,esporte lazer,200.00,26.00,5.00,20.00,4,568,58,2600.00,Small,Medium,0,0
25cdef5b1428725aa16b8b9a6fbd72ca,industry commerce and business,industria comercio e negocios,1200.00,30.00,20.00,30.00,1,1058,58,18000.00,Large,Heavy,0,0
a1bf559ac1eab015ba992bd76d9d76c7,computers accessories,informatica acessorios,200.00,39.00,2.00,30.00,2,1074,32,2340.00,Small,Medium,0,0
3b82733180834cc02658403163260204,office furniture,moveis escritorio,16100.00,63.00,61.00,24.00,2,1193,46,92232.00,Extra Large,Very Heavy,0,0
eca3036ef7ba11b3331c334b7053fe13,telephony,telefonia,117.00,19.00,4.00,12.00,1,443,51,912.00,Extra Small,Light,0,0
6b75ce117b8fcc75289cb6cbe589de6c,fixed telephony,telefonia fixa,455.00,36.00,18.00,27.00,1,1217,27,17496.00,Large,Medium,0,0
23ab7bb9eac81e85ec43ed71064cf7ce,bed bath table,cama mesa banho,550.00,16.00,10.00,16.00,1,613,55,2560.00,Small,Medium,0,0
5cfe07a11fd4f35d3c5ca21cd60cee6e,fashion shoes,fashion calcados,750.00,22.00,12.00,33.00,4,404,54,8712.00,Medium,Medium,0,0
78119fbfa709d07b86f5ccf15043c6d6,cool stuff,cool stuff,586.00,18.00,11.00,13.00,2,447,43,2574.00,Small,Medium,0,0
9138555a5066b7f16bf15e75c7db067c,construction tools lights,construcao ferramentas iluminacao,540.00,16.00,27.00,16.00,6,919,57,6912.00,Medium,Medium,0,0
1ec5373950b7877c5de483a123223810,sports leisure,esporte lazer,3700.00,30.00,20.00,20.00,1,2819,42,12000.00,Medium,Heavy,0,0
34607082301052079a3bffcd12c5ecfb,housewares,utilidades domesticas,3150.00,30.00,17.00,30.00,4,623,57,15300.00,Large,Heavy,0,0
4ceab0364ce2bef8363b89f4719bbff7,bed bath table,cama mesa banho,2100.00,53.00,27.00,40.00,1,296,57,57240.00,Extra Large,Heavy,0,0
c9fe02894880831f6f28d5ac212d036f,construction tools safety,construcao ferramentas seguranca,314.00,20.00,19.00,18.00,3,1006,51,6840.00,Medium,Medium,0,0
3c883b9d3fd2d0ce448d4136349dc0a4,bed bath table,cama mesa banho,550.00,23.00,15.00,23.00,1,153,49,7935.00,Medium,Medium,0,0
98d0e0ca6213edc063889593a2475e36,auto,automotivo,13825.00,70.00,35.00,49.00,1,978,55,120050.00,Extra Large,Very Heavy,0,0
f2c1df0fc307ec60e3321c708c1dcac3,bed bath table,cama mesa banho,850.00,40.00,6.00,50.00,1,431,42,12000.00,Medium,Medium,0,0
622d3b263cd40b06e1eeea144fb83f19,baby,bebes,250.00,21.00,4.00,13.00,1,200,19,1092.00,Small,Medium,0,0
15cd31f93b25e5a517f05b1af31d353f,toys,brinquedos,400.00,20.00,20.00,20.00,1,1475,55,8000.00,Medium,Medium,0,0
cd7701670288642f7be9437dec9034c1,perfumery,perfumaria,400.00,16.00,20.00,15.00,2,606,48,4800.00,Small,Medium,0,0
3519403062e217f433e0bbdc52e0b19f,consoles games,consoles games,200.00,16.00,2.00,16.00,1,211,25,512.00,Extra Small,Medium,0,0
37dffde0476450e75dae423136954b0f,auto,automotivo,250.00,20.00,20.00,20.00,5,1023,60,8000.00,Medium,Medium,0,0
d68bd4dedccc5545b1ff6629de8fb021,computers accessories,informatica acessorios,1950.00,17.00,11.00,12.00,4,813,53,2244.00,Small,Heavy,0,0
e4c0d69bafff0157f574aae9a147a8c1,furniture decor,moveis decoracao,300.00,35.00,10.00,25.00,1,607,49,8750.00,Medium,Medium,0,0
b6b4ab44d1f3c2a645abbda76af2a993,watches gifts,relogios presentes,1050.00,30.00,45.00,11.00,1,364,54,14850.00,Medium,Heavy,0,0
d19d6968c8fa843da04bf9c9d23c312f,auto,automotivo,400.00,16.00,7.00,11.00,4,1373,53,1232.00,Small,Medium,0,0
de984954e2e130136bcf8988bc973d90,musical instruments,instrumentos musicais,1000.00,56.00,9.00,22.00,1,234,40,11088.00,Medium,Heavy,0,0
c6336fa91fbd87c359e44f5dca5a90ed,sports leisure,esporte lazer,150.00,16.00,16.00,11.00,1,772,39,2816.00,Small,Light,0,0
d10abea506594de1dd5ea21851f94062,health beauty,beleza saude,700.00,16.00,16.00,16.00,1,876,60,4096.00,Small,Medium,0,0
4bae12e58c9b828e1302a2cad437b80a,consoles games,consoles games,450.00,17.00,7.00,17.00,3,358,47,2023.00,Small,Medium,0,0
aba0932cedf32b2a7b6b832f11769613,health beauty,beleza saude,2000.00,30.00,12.00,16.00,1,556,29,5760.00,Medium,Heavy,0,0
f777c903946dd86fd00cd5b32ec3e907,construction tools construction,construcao ferramentas construcao,21400.00,20.00,20.00,20.00,4,954,57,8000.00,Medium,Very Heavy,0,0
39e3b9b12cd0bf8ee681bbc1c130feb5,uncategorised,uncategorised,300.00,16.00,7.00,11.00,0,0,0,1232.00,Small,Medium,1,1
2e511b5741ab14e7f5294df6f1310b03,computers accessories,informatica acessorios,188.00,20.00,16.00,15.00,1,2515,52,4800.00,Small,Light,0,0
74f250adf8f41738ca96718232a41499,furniture decor,moveis decoracao,300.00,16.00,30.00,20.00,1,646,56,9600.00,Medium,Medium,0,0
f16ced867a24a244afefb5b867f337df,fashion bags accessories,fashion bolsas e acessorios,13600.00,26.00,60.00,40.00,2,487,38,62400.00,Extra Large,Very Heavy,0,0
1ce0e963805e3c170485768e8b09fe65,furniture decor,moveis decoracao,800.00,25.00,25.00,25.00,3,1342,50,15625.00,Large,Medium,0,0
794de06c32a626a5692ff50e4985d36f,uncategorised,uncategorised,300.00,18.00,8.00,14.00,0,0,0,2016.00,Small,Medium,1,1
a530b23a71594d0d986a30359e207762,furniture decor,moveis decoracao,1400.00,65.00,12.00,12.00,2,600,49,9360.00,Medium,Heavy,0,0
d294bd539d8c70342149beb38b767afc,watches gifts,relogios presentes,650.00,13.00,11.00,12.00,1,295,50,1716.00,Small,Medium,0,0
fe9184887637170f6da65623475d6a66,construction tools construction,construcao ferramentas construcao,600.00,26.00,17.00,17.00,1,2457,37,7514.00,Medium,Medium,0,0
3da6f3c6c1ac8c36ff45b1a493a44e82,furniture decor,moveis decoracao,3000.00,69.00,11.00,11.00,2,1969,58,8349.00,Medium,Heavy,0,0
8a4667ce8c036b0d54dd65a38298bfc0,luggage accessories,malas acessorios,950.00,46.00,10.00,33.00,1,224,45,15180.00,Large,Medium,0,0
26d114f0b4f14f5e3b3db0e211019777,furniture decor,moveis decoracao,17400.00,42.00,35.00,42.00,2,582,51,61740.00,Extra Large,Very Heavy,0,0
ef22b718807d8b96162d9b021912f178,fashion male clothing,fashion roupa masculina,300.00,16.00,2.00,11.00,2,940,36,352.00,Extra Small,Medium,0,0
599e5320aef0c7dd9e3fed9b2f673d41,computers accessories,informatica acessorios,700.00,20.00,20.00,20.00,2,1224,52,8000.00,Medium,Medium,0,0
acfc0fd945c522a0d2266d45bcdd91c6,pet shop,pet shop,625.00,21.00,16.00,17.00,2,1545,56,5712.00,Medium,Medium,0,0
2029248294c186017ecfc48cecd47bbd,garden tools,ferramentas jardim,3250.00,32.00,14.00,22.00,3,586,44,9856.00,Medium,Heavy,0,0
e8f22df5fa5b454907286aa61d6216a8,fashion shoes,fashion calcados,1500.00,22.00,12.00,33.00,2,404,57,8712.00,Medium,Heavy,0,0
4da06dee0a480b5d666886ea00b4d9b3,bed bath table,cama mesa banho,250.00,32.00,3.00,23.00,1,228,54,2208.00,Small,Medium,0,0
39d5f0edfbb6ee4d1c524dd620c0bc7a,garden tools,ferramentas jardim,425.00,31.00,6.00,12.00,1,198,41,2232.00,Small,Medium,0,0
185013b2b9237c14bd26a394d9fda023,air conditioning,climatizacao,150.00,20.00,8.00,13.00,1,1161,56,2080.00,Small,Light,0,0
3d1e658dd7dc71b44b125bdd18236fb3,furniture decor,moveis decoracao,350.00,68.00,8.00,13.00,3,2028,56,7072.00,Medium,Medium,0,0
5e459bd31247ee46fa95b09556600a6a,fashion shoes,fashion calcados,300.00,29.00,7.00,16.00,12,284,44,3248.00,Small,Medium,0,0
bb31a27a0b24236c8ce7e0c6264c51ec,telephony,telefonia,100.00,19.00,3.00,11.00,12,276,49,627.00,Extra Small,Light,0,0
99a5e7a2c16478ff3f0ea9c20eb2820f,auto,automotivo,550.00,16.00,21.00,18.00,3,1658,55,6048.00,Medium,Medium,0,0
8a2d3285de64b2117fbf83784acd09fc,auto,automotivo,250.00,16.00,27.00,15.00,1,1250,59,6480.00,Medium,Medium,0,0
fdac82e439dafa5f87a9547581532380,auto,automotivo,1000.00,26.00,40.00,20.00,1,1541,60,20800.00,Large,Heavy,0,0
b3f29e4bbae3c829f7c4231074c307ee,housewares,utilidades domesticas,14850.00,35.00,102.00,35.00,3,998,55,124950.00,Extra Large,Very Heavy,0,0
115bc0865dc675638645e1ab5311e30c,baby,bebes,850.00,42.00,25.00,15.00,3,726,46,15750.00,Large,Medium,0,0
e71ba6dc5ef4b3bada7ee8d17304d31e,consoles games,consoles games,1850.00,28.00,14.00,19.00,4,3354,56,7448.00,Medium,Heavy,0,0
062597771ee91356ea34084f28c03a4b,fashion bags accessories,fashion bolsas e acessorios,300.00,16.00,2.00,11.00,1,1399,54,352.00,Extra Small,Medium,0,0
8d51190d4e52d32e6abf3d0551501114,telephony,telefonia,200.00,19.00,4.00,11.00,1,212,61,836.00,Extra Small,Medium,0,0
10d43b23591dde746f32fe6a7beb5bfb,health beauty,beleza saude,150.00,22.00,3.00,15.00,1,803,46,990.00,Extra Small,Light,0,0
b0cd550945da1de6eb9cb69595d540df,sports leisure,esporte lazer,900.00,16.00,16.00,16.00,1,1392,55,4096.00,Small,Medium,0,0
e83ded7d97b96d338c4e72bb1ff7676c,garden tools,ferramentas jardim,1900.00,44.00,19.00,19.00,1,497,52,15884.00,Large,Heavy,0,0
ce130b350f529a1d6288f927da7404ea,bed bath table,cama mesa banho,1450.00,45.00,10.00,15.00,1,171,50,6750.00,Medium,Heavy,0,0
c04b8195870068ff5c495f269a0bc993,books technical,livros tecnicos,1100.00,29.00,3.00,21.00,1,1162,54,1827.00,Small,Heavy,0,0
454157d7294823cc44ad21d4fe31474a,sports leisure,esporte lazer,200.00,16.00,11.00,11.00,5,1241,54,1936.00,Small,Medium,0,0
f0737b524fe6b57f2ad4f174ce23a62c,sports leisure,esporte lazer,12600.00,20.00,10.00,20.00,1,1440,43,4000.00,Small,Very Heavy,0,0
bc4a074ab7a7ff14e98fa64671a79dc0,health beauty,beleza saude,1450.00,25.00,25.00,16.00,1,1000,21,10000.00,Medium,Heavy,0,0
6c3fc3c928cf7d57418923ffea326d9a,cool stuff,cool stuff,800.00,42.00,25.00,15.00,3,733,49,15750.00,Large,Medium,0,0
dc582e9ac5036846acfeeb3093b17aa7,perfumery,perfumaria,1300.00,22.00,14.00,14.00,1,749,50,4312.00,Small,Heavy,0,0
e84fb20fe338824c220166d3cd562cbd,health beauty,beleza saude,150.00,22.00,3.00,15.00,1,802,45,990.00,Extra Small,Light,0,0
3c2f792f1041177a81913a977431a99e,electronics,eletronicos,200.00,20.00,20.00,20.00,1,549,40,8000.00,Medium,Medium,0,0
bcad5b050c241af2fdc24c51556b297c,garden tools,ferramentas jardim,11450.00,23.00,43.00,35.00,3,1177,60,34615.00,Large,Very Heavy,0,0
0d8c64a12c0e49b2515674c031b965a1,furniture decor,moveis decoracao,2200.00,20.00,20.00,20.00,2,220,54,8000.00,Medium,Heavy,0,0
e5d860a0fff2e94bd1a406456cc6c4b3,home appliances 2,eletrodomesticos 2,13200.00,66.00,19.00,67.00,2,2030,38,84018.00,Extra Large,Very Heavy,0,0
eca26be90d3b3454dd69a13a05bdb46e,fashion bags accessories,fashion bolsas e acessorios,200.00,16.00,2.00,11.00,3,119,59,352.00,Extra Small,Medium,0,0
c4344f6de69a96da8febce3f885171f0,consoles games,consoles games,150.00,19.00,11.00,11.00,1,310,53,2299.00,Small,Light,0,0
f092eaa771e3dca0bfeca32b5c9d5669,musical instruments,instrumentos musicais,3350.00,30.00,30.00,30.00,3,439,51,27000.00,Large,Heavy,0,0
debefa981200019b8c4a45d0176125a6,bed bath table,cama mesa banho,2200.00,42.00,11.00,36.00,1,702,64,16632.00,Large,Heavy,0,0
d0877f0094337c414d23f5a3c7bad20c,office furniture,moveis escritorio,30000.00,50.00,50.00,30.00,2,489,48,75000.00,Extra Large,Very Heavy,0,0
4ed86bcb86407328452ac1c5b3b89d67,baby,bebes,500.00,30.00,8.00,35.00,2,255,59,8400.00,Medium,Medium,0,0
e117ca2a90cfd40b93450b0b60f834e4,bed bath table,cama mesa banho,1800.00,45.00,10.00,34.00,1,487,51,15300.00,Large,Heavy,0,0
7af3e2da474486a3519b0cba9dea8ad9,uncategorised,uncategorised,200.00,22.00,14.00,14.00,0,0,0,4312.00,Small,Medium,1,1
4c303e0fd131aa3fe487c108b5aa8c06,party supplies,artigos de festas,1300.00,70.00,11.00,11.00,1,134,58,8470.00,Medium,Heavy,0,0
63f7cd79973145c9e6bb11c5fd03e82e,fashion bags accessories,fashion bolsas e acessorios,150.00,16.00,9.00,11.00,2,372,51,1584.00,Small,Light,0,0
a2bd2eae20998a24c22b110334928b02,luggage accessories,malas acessorios,700.00,19.00,48.00,35.00,1,278,39,31920.00,Large,Medium,0,0
55103cbbe0851d3a303a022cc4140628,luggage accessories,malas acessorios,2900.00,40.00,55.00,30.00,5,1064,32,66000.00,Extra Large,Heavy,0,0
f97d74310019b255120e4316f4515d74,fashion bags accessories,fashion bolsas e acessorios,200.00,16.00,9.00,11.00,4,426,34,1584.00,Small,Medium,0,0
3d649f0e12c7b5f9ec7e00f538cc13f3,health beauty,beleza saude,300.00,16.00,18.00,16.00,1,1886,45,4608.00,Small,Medium,0,0
9a5a361f3cd6c280f6bf4ffb6207c51e,stationery,papelaria,200.00,23.00,7.00,15.00,2,552,41,2415.00,Small,Medium,0,0
c354569eefd558bf201d0aedf35608ed,bed bath table,cama mesa banho,700.00,49.00,4.00,50.00,1,166,55,9800.00,Medium,Medium,0,0
7f383ce1a13d3d90e3d6074557ee8deb,telephony,telefonia,200.00,17.00,13.00,16.00,4,819,52,3536.00,Small,Medium,0,0
f2a1b32f85cad59ff2a8444154ac25f0,air conditioning,climatizacao,7800.00,105.00,10.00,40.00,4,2959,51,42000.00,Large,Very Heavy,0,0
5027a29c73fb3aa5e93eae6867c9a2e7,stationery,papelaria,550.00,16.00,4.00,11.00,2,500,53,704.00,Extra Small,Medium,0,0
457c5f8a59156ce6315753d8d788a16a,watches gifts,relogios presentes,200.00,16.00,2.00,11.00,4,460,60,352.00,Extra Small,Medium,0,0
